tau,q,ask_depth
200,-25,1.127687734
200,-24,1.105746532
200,-23,1.083537087
200,-22,1.061060774
200,-21,1.038319613
200,-20,1.015316316
200,-19,0.9920543373
200,-18,0.9685379121
200,-17,0.9447721033
200,-16,0.9207628387
200,-15,0.8965169453
200,-14,0.8720421785
200,-13,0.8473472442
200,-12,0.8224418137
200,-11,0.7973365288
200,-10,0.7720429983
200,-9,0.7465737828
200,-8,0.7209423684
200,-7,0.6951631285
200,-6,0.6692512733
200,-5,0.6432227864
200,-4,0.6170943508
200,-3,0.5908832627
200,-2,0.5646073348
200,-1,0.5382847922
200,0,0.5119341594
200,1,0.4855741428
200,2,0.45922351
200,3,0.4329009674
200,4,0.4066250395
200,5,0.3804139514
200,6,0.3542855158
200,7,0.3282570289
200,8,0.3023451737
200,9,0.2765659338
200,10,0.2509345195
200,11,0.2254653039
200,12,0.2001717734
200,13,0.1750664885
200,14,0.150161058
200,15,0.1254661237
200,16,0.1009913569
200,17,0.07674546352
200,18,0.0527361989
200,19,0.02897039014
200,20,0.00545396491
200,21,-0.01780801412
200,22,-0.04081131049
200,23,-0.06355247172
200,24,-0.08602878466
200,25,-0.1082382293
200,26,-0.1301794318
200,27,-0.1518516172
200,28,-0.1732545629
200,29,-0.1943885528
200,30,-0.2152543328
210,-30,1.233361925
210,-29,1.212763187
210,-28,1.191897403
210,-27,1.170763408
210,-26,1.149360457
210,-25,1.127688265
210,-24,1.105747055
210,-23,1.083537602
210,-22,1.06106128
210,-21,1.038320108
210,-20,1.0153168
210,-19,0.9920548081
210,-18,0.9685383689
210,-17,0.9447725449
210,-16,0.9207632638
210,-15,0.8965173526
210,-14,0.8720425668
210,-13,0.8473476124
210,-12,0.8224421604
210,-11,0.7973368529
210,-10,0.7720432986
210,-9,0.7465740582
210,-8,0.7209426179
210,-7,0.6951633512
210,-6,0.6692514681
210,-5,0.6432229527
210,-4,0.6170944879
210,-3,0.5908833699
210,-2,0.5646074117
210,-1,0.5382848385
210,0,0.5119341748
210,1,0.4855741274
210,2,0.4592234637
210,3,0.4329008905
210,4,0.4066249323
210,5,0.3804138143
210,6,0.3542853495
210,7,0.3282568341
210,8,0.302344951
210,9,0.2765656843
210,10,0.250934244
210,11,0.2254650036
210,12,0.2001714493
210,13,0.1750661418
210,14,0.1501606898
210,15,0.1254657354
210,16,0.1009909496
210,17,0.07674503846
210,18,0.05273575735
210,19,0.02896993334
210,20,0.005453494077
210,21,-0.0178084978
210,22,-0.04081180585
210,23,-0.06355297763
210,24,-0.08602930003
210,25,-0.1082387531
210,26,-0.130179963
210,27,-0.1518521549
210,28,-0.1732551061
210,29,-0.1943891007
210,30,-0.2152548844
220,-30,1.233362205
220,-29,1.212763465
220,-28,1.19189768
220,-27,1.170763683
220,-26,1.149360729
220,-25,1.127688534
220,-24,1.10574732
220,-23,1.083537863
220,-22,1.061061535
220,-21,1.038320358
220,-20,1.015317044
220,-19,0.992055046
220,-18,0.9685385996
220,-17,0.9447727679
220,-16,0.9207634785
220,-15,0.8965175584
220,-14,0.872042763
220,-13,0.8473477984
220,-12,0.8224423356
220,-11,0.7973370166
220,-10,0.7720434504
220,-9,0.7465741974
220,-8,0.720942744
220,-7,0.6951634637
220,-6,0.6692515666
220,-5,0.6432230367
220,-4,0.6170945571
220,-3,0.590883424
220,-2,0.5646074506
220,-1,0.5382848619
220,0,0.5119341827
220,1,0.4855741196
220,2,0.4592234403
220,3,0.4329008516
220,4,0.4066248782
220,5,0.3804137451
220,6,0.3542852655
220,7,0.3282567356
220,8,0.3023448385
220,9,0.2765655582
220,10,0.2509341048
220,11,0.2254648519
220,12,0.2001712856
220,13,0.1750659666
220,14,0.1501605038
220,15,0.1254655392
220,16,0.1009907438
220,17,0.07674482372
220,18,0.05273553428
220,19,0.02896970257
220,20,0.005453256215
220,21,-0.01780874215
220,22,-0.04081205611
220,23,-0.06355323321
220,24,-0.0860295604
220,25,-0.1082390177
220,26,-0.1301802314
220,27,-0.1518524265
220,28,-0.1732553805
220,29,-0.1943893774
220,30,-0.2152551632
230,-30,1.233362347
230,-29,1.212763606
230,-28,1.191897819
230,-27,1.170763821
230,-26,1.149360866
230,-25,1.127688669
230,-24,1.105747454
230,-23,1.083537994
230,-22,1.061061665
230,-21,1.038320485
230,-20,1.015317168
230,-19,0.9920551662
230,-18,0.9685387162
230,-17,0.9447728806
230,-16,0.920763587
230,-15,0.8965176624
230,-14,0.8720428622
230,-13,0.8473478923
230,-12,0.8224424241
230,-11,0.7973370994
230,-10,0.772043527
230,-9,0.7465742677
230,-8,0.7209428077
230,-7,0.6951635205
230,-6,0.6692516163
230,-5,0.6432230792
230,-4,0.6170945921
230,-3,0.5908834514
230,-2,0.5646074702
230,-1,0.5382848737
230,0,0.5119341866
230,1,0.4855741156
230,2,0.4592234285
230,3,0.432900832
230,4,0.4066248508
230,5,0.3804137101
230,6,0.3542852231
230,7,0.3282566859
230,8,0.3023447817
230,9,0.2765654945
230,10,0.2509340345
230,11,0.2254647752
230,12,0.2001712028
230,13,0.1750658781
230,14,0.1501604099
230,15,0.1254654401
230,16,0.1009906398
230,17,0.07674471523
230,18,0.05273542159
230,19,0.02896958599
230,20,0.005453136048
230,21,-0.0178088656
230,22,-0.04081218253
230,23,-0.06355336233
230,24,-0.08602969193
230,25,-0.1082391514
230,26,-0.1301803669
230,27,-0.1518525637
230,28,-0.1732555192
230,29,-0.1943895172
230,30,-0.215255304
240,-30,1.233362418
240,-29,1.212763677
240,-28,1.19189789
240,-27,1.170763891
240,-26,1.149360935
240,-25,1.127688738
240,-24,1.105747521
240,-23,1.083538061
240,-22,1.06106173
240,-21,1.038320549
240,-20,1.01531723
240,-19,0.9920552269
240,-18,0.9685387751
240,-17,0.9447729375
240,-16,0.9207636418
240,-15,0.8965177149
240,-14,0.8720429122
240,-13,0.8473479398
240,-12,0.8224424688
240,-11,0.7973371412
240,-10,0.7720435657
240,-9,0.7465743032
240,-8,0.7209428399
240,-7,0.6951635492
240,-6,0.6692516415
240,-5,0.6432231006
240,-4,0.6170946098
240,-3,0.5908834652
240,-2,0.5646074801
240,-1,0.5382848797
240,0,0.5119341886
240,1,0.4855741136
240,2,0.4592234225
240,3,0.4329008221
240,4,0.406624837
240,5,0.3804136924
240,6,0.3542852016
240,7,0.3282566608
240,8,0.302344753
240,9,0.2765654623
240,10,0.250933999
240,11,0.2254647365
240,12,0.2001711611
240,13,0.1750658334
240,14,0.1501603624
240,15,0.12546539
240,16,0.1009905873
240,17,0.07674466043
240,18,0.05273536466
240,19,0.02896952709
240,20,0.005453075341
240,21,-0.01780892796
240,22,-0.0408122464
240,23,-0.06355342756
240,24,-0.08602975838
240,25,-0.1082392189
240,26,-0.1301804354
240,27,-0.151852633
240,28,-0.1732555892
240,29,-0.1943895879
240,30,-0.2152553751
250,-30,1.233362454
250,-29,1.212763713
250,-28,1.191897926
250,-27,1.170763927
250,-26,1.14936097
250,-25,1.127688772
250,-24,1.105747555
250,-23,1.083538094
250,-22,1.061061763
250,-21,1.038320581
250,-20,1.015317262
250,-19,0.9920552575
250,-18,0.9685388049
250,-17,0.9447729663
250,-16,0.9207636695
250,-15,0.8965177414
250,-14,0.8720429375
250,-13,0.8473479638
250,-12,0.8224424914
250,-11,0.7973371623
250,-10,0.7720435853
250,-9,0.7465743212
250,-8,0.7209428561
250,-7,0.6951635637
250,-6,0.6692516541
250,-5,0.6432231114
250,-4,0.6170946187
250,-3,0.5908834722
250,-2,0.5646074851
250,-1,0.5382848827
250,0,0.5119341896
250,1,0.4855741126
250,2,0.4592234195
250,3,0.4329008171
250,4,0.40662483
250,5,0.3804136835
250,6,0.3542851908
250,7,0.3282566481
250,8,0.3023447385
250,9,0.2765654461
250,10,0.2509339811
250,11,0.2254647169
250,12,0.2001711399
250,13,0.1750658108
250,14,0.1501603384
250,15,0.1254653647
250,16,0.1009905608
250,17,0.07674463274
250,18,0.0527353359
250,19,0.02896949733
250,20,0.005453044672
250,21,-0.01780895947
250,22,-0.04081227867
250,23,-0.06355346052
250,24,-0.08602979195
250,25,-0.1082392531
250,26,-0.13018047
250,27,-0.151852668
250,28,-0.1732556246
250,29,-0.1943896236
250,30,-0.215255411
260,-30,1.233362473
260,-29,1.212763731
260,-28,1.191897944
260,-27,1.170763945
260,-26,1.149360988
260,-25,1.12768879
260,-24,1.105747572
260,-23,1.083538111
260,-22,1.061061779
260,-21,1.038320597
260,-20,1.015317278
260,-19,0.992055273
260,-18,0.9685388199
260,-17,0.9447729808
260,-16,0.9207636835
260,-15,0.8965177548
260,-14,0.8720429503
260,-13,0.8473479759
260,-12,0.8224425028
260,-11,0.7973371729
260,-10,0.7720435952
260,-9,0.7465743302
260,-8,0.7209428643
260,-7,0.695163571
260,-6,0.6692516606
260,-5,0.6432231169
260,-4,0.6170946232
260,-3,0.5908834757
260,-2,0.5646074877
260,-1,0.5382848842
260,0,0.5119341901
260,1,0.4855741121
260,2,0.459223418
260,3,0.4329008145
260,4,0.4066248265
260,5,0.380413679
260,6,0.3542851853
260,7,0.3282566417
260,8,0.3023447312
260,9,0.2765654379
260,10,0.250933972
260,11,0.225464707
260,12,0.2001711293
260,13,0.1750657994
260,14,0.1501603263
260,15,0.1254653519
260,16,0.1009905474
260,17,0.07674461875
260,18,0.05273532137
260,19,0.0289694823
260,20,0.005453029178
260,21,-0.01780897538
260,22,-0.04081229497
260,23,-0.06355347717
260,24,-0.08602980891
260,25,-0.1082392703
260,26,-0.1301804875
260,27,-0.1518526857
260,28,-0.1732556424
260,29,-0.1943896416
260,30,-0.2152554292
270,-30,1.233362482
270,-29,1.212763741
270,-28,1.191897953
270,-27,1.170763954
270,-26,1.149360997
270,-25,1.127688799
270,-24,1.105747581
270,-23,1.08353812
270,-22,1.061061788
270,-21,1.038320605
270,-20,1.015317286
270,-19,0.9920552809
270,-18,0.9685388275
270,-17,0.9447729882
270,-16,0.9207636905
270,-15,0.8965177616
270,-14,0.8720429568
270,-13,0.847347982
270,-12,0.8224425085
270,-11,0.7973371783
270,-10,0.7720436002
270,-9,0.7465743348
270,-8,0.7209428685
270,-7,0.6951635747
270,-6,0.6692516638
270,-5,0.6432231197
270,-4,0.6170946255
270,-3,0.5908834775
270,-2,0.5646074889
270,-1,0.538284885
270,0,0.5119341904
270,1,0.4855741118
270,2,0.4592234172
270,3,0.4329008133
270,4,0.4066248247
270,5,0.3804136767
270,6,0.3542851825
270,7,0.3282566384
270,8,0.3023447275
270,9,0.2765654337
270,10,0.2509339674
270,11,0.225464702
270,12,0.2001711239
270,13,0.1750657937
270,14,0.1501603202
270,15,0.1254653454
270,16,0.1009905406
270,17,0.07674461168
270,18,0.05273531403
270,19,0.02896947471
270,20,0.005453021351
270,21,-0.01780898342
270,22,-0.0408123032
270,23,-0.06355348558
270,24,-0.08602981748
270,25,-0.108239279
270,26,-0.1301804963
270,27,-0.1518526947
270,28,-0.1732556515
270,29,-0.1943896507
270,30,-0.2152554384
280,-30,1.233362487
280,-29,1.212763745
280,-28,1.191897958
280,-27,1.170763958
280,-26,1.149361001
280,-25,1.127688803
280,-24,1.105747586
280,-23,1.083538124
280,-22,1.061061792
280,-21,1.03832061
280,-20,1.01531729
280,-19,0.9920552848
280,-18,0.9685388313
280,-17,0.9447729919
280,-16,0.9207636941
280,-15,0.896517765
280,-14,0.87204296
280,-13,0.8473479851
280,-12,0.8224425115
280,-11,0.797337181
280,-10,0.7720436027
280,-9,0.7465743371
280,-8,0.7209428706
280,-7,0.6951635766
280,-6,0.6692516654
280,-5,0.6432231211
280,-4,0.6170946266
280,-3,0.5908834784
280,-2,0.5646074896
280,-1,0.5382848854
280,0,0.5119341905
280,1,0.4855741117
280,2,0.4592234168
280,3,0.4329008126
280,4,0.4066248238
280,5,0.3804136756
280,6,0.3542851811
280,7,0.3282566368
280,8,0.3023447256
280,9,0.2765654316
280,10,0.2509339651
280,11,0.2254646995
280,12,0.2001711212
280,13,0.1750657908
280,14,0.1501603171
280,15,0.1254653422
280,16,0.1009905372
280,17,0.07674460811
280,18,0.05273531032
280,19,0.02896947087
280,20,0.005453017396
280,21,-0.01780898749
280,22,-0.04081230736
280,23,-0.06355348982
280,24,-0.08602982181
280,25,-0.1082392834
280,26,-0.1301805008
280,27,-0.1518526992
280,28,-0.173255656
280,29,-0.1943896553
280,30,-0.215255443
290,-30,1.233362489
290,-29,1.212763748
290,-28,1.19189796
290,-27,1.170763961
290,-26,1.149361004
290,-25,1.127688805
290,-24,1.105747588
290,-23,1.083538126
290,-22,1.061061794
290,-21,1.038320612
290,-20,1.015317292
290,-19,0.9920552868
290,-18,0.9685388333
290,-17,0.9447729938
290,-16,0.9207636959
290,-15,0.8965177667
290,-14,0.8720429617
290,-13,0.8473479867
290,-12,0.8224425129
290,-11,0.7973371824
290,-10,0.772043604
290,-9,0.7465743383
290,-8,0.7209428716
290,-7,0.6951635776
290,-6,0.6692516663
290,-5,0.6432231218
290,-4,0.6170946272
290,-3,0.5908834789
290,-2,0.5646074899
290,-1,0.5382848856
290,0,0.5119341906
290,1,0.4855741117
290,2,0.4592234166
290,3,0.4329008123
290,4,0.4066248234
290,5,0.380413675
290,6,0.3542851804
290,7,0.3282566359
290,8,0.3023447246
290,9,0.2765654306
290,10,0.2509339639
290,11,0.2254646982
290,12,0.2001711198
290,13,0.1750657893
290,14,0.1501603155
290,15,0.1254653405
290,16,0.1009905355
290,17,0.07674460631
290,18,0.05273530845
290,19,0.02896946893
290,20,0.005453015399
290,21,-0.01780898954
290,22,-0.04081230947
290,23,-0.06355349197
290,24,-0.086029824
290,25,-0.1082392856
290,26,-0.1301805031
290,27,-0.1518527015
290,28,-0.1732556583
290,29,-0.1943896576
290,30,-0.2152554453
300,-30,1.23336249
300,-29,1.212763749
300,-28,1.191897961
300,-27,1.170763962
300,-26,1.149361005
300,-25,1.127688806
300,-24,1.105747589
300,-23,1.083538127
300,-22,1.061061795
300,-21,1.038320613
300,-20,1.015317293
300,-19,0.9920552878
300,-18,0.9685388343
300,-17,0.9447729947
300,-16,0.9207636968
300,-15,0.8965177676
300,-14,0.8720429625
300,-13,0.8473479875
300,-12,0.8224425137
300,-11,0.7973371831
300,-10,0.7720436046
300,-9,0.7465743389
300,-8,0.7209428722
300,-7,0.695163578
300,-6,0.6692516667
300,-5,0.6432231221
300,-4,0.6170946275
300,-3,0.5908834791
300,-2,0.5646074901
300,-1,0.5382848857
300,0,0.5119341906
300,1,0.4855741116
300,2,0.4592234165
300,3,0.4329008121
300,4,0.4066248231
300,5,0.3804136747
300,6,0.3542851801
300,7,0.3282566355
300,8,0.3023447242
300,9,0.27656543
300,10,0.2509339633
300,11,0.2254646976
300,12,0.2001711191
300,13,0.1750657885
300,14,0.1501603147
300,15,0.1254653397
300,16,0.1009905346
300,17,0.0767446054
300,18,0.0527353075
300,19,0.02896946795
300,20,0.005453014389
300,21,-0.01780899057
300,22,-0.04081231053
300,23,-0.06355349306
300,24,-0.0860298251
300,25,-0.1082392867
300,26,-0.1301805042
300,27,-0.1518527026
300,28,-0.1732556595
300,29,-0.1943896588
300,30,-0.2152554465
310,-30,1.233362491
310,-29,1.212763749
310,-28,1.191897962
310,-27,1.170763962
310,-26,1.149361005
310,-25,1.127688807
310,-24,1.10574759
310,-23,1.083538128
310,-22,1.061061796
310,-21,1.038320613
310,-20,1.015317293
310,-19,0.9920552883
310,-18,0.9685388347
310,-17,0.9447729952
310,-16,0.9207636973
310,-15,0.8965177681
310,-14,0.8720429629
310,-13,0.8473479879
310,-12,0.822442514
310,-11,0.7973371835
310,-10,0.7720436049
310,-9,0.7465743392
310,-8,0.7209428724
310,-7,0.6951635783
310,-6,0.6692516669
310,-5,0.6432231223
310,-4,0.6170946277
310,-3,0.5908834792
310,-2,0.5646074902
310,-1,0.5382848857
310,0,0.5119341906
310,1,0.4855741116
310,2,0.4592234165
310,3,0.432900812
310,4,0.406624823
310,5,0.3804136746
310,6,0.3542851799
310,7,0.3282566353
310,8,0.3023447239
310,9,0.2765654298
310,10,0.250933963
310,11,0.2254646973
310,12,0.2001711187
310,13,0.1750657882
310,14,0.1501603143
310,15,0.1254653393
310,16,0.1009905342
310,17,0.07674460494
310,18,0.05273530702
310,19,0.02896946746
310,20,0.00545301388
310,21,-0.0178089911
310,22,-0.04081231106
310,23,-0.0635534936
310,24,-0.08602982566
310,25,-0.1082392873
310,26,-0.1301805048
310,27,-0.1518527032
310,28,-0.1732556601
310,29,-0.1943896594
310,30,-0.2152554471
320,-30,1.233362491
320,-29,1.21276375
320,-28,1.191897962
320,-27,1.170763963
320,-26,1.149361006
320,-25,1.127688807
320,-24,1.10574759
320,-23,1.083538128
320,-22,1.061061796
320,-21,1.038320614
320,-20,1.015317294
320,-19,0.9920552886
320,-18,0.968538835
320,-17,0.9447729954
320,-16,0.9207636975
320,-15,0.8965177683
320,-14,0.8720429631
320,-13,0.8473479881
320,-12,0.8224425142
320,-11,0.7973371836
320,-10,0.7720436051
320,-9,0.7465743393
320,-8,0.7209428726
320,-7,0.6951635784
320,-6,0.669251667
320,-5,0.6432231224
320,-4,0.6170946277
320,-3,0.5908834793
320,-2,0.5646074902
320,-1,0.5382848857
320,0,0.5119341906
320,1,0.4855741116
320,2,0.4592234165
320,3,0.432900812
320,4,0.4066248229
320,5,0.3804136745
320,6,0.3542851798
320,7,0.3282566352
320,8,0.3023447238
320,9,0.2765654296
320,10,0.2509339629
320,11,0.2254646971
320,12,0.2001711186
320,13,0.175065788
320,14,0.1501603141
320,15,0.1254653391
320,16,0.1009905339
320,17,0.07674460471
320,18,0.05273530678
320,19,0.02896946721
320,20,0.005453013622
320,21,-0.01780899136
320,22,-0.04081231134
320,23,-0.06355349388
320,24,-0.08602982594
320,25,-0.1082392876
320,26,-0.1301805051
320,27,-0.1518527035
320,28,-0.1732556604
320,29,-0.1943896597
320,30,-0.2152554474
330,-30,1.233362491
330,-29,1.21276375
330,-28,1.191897962
330,-27,1.170763963
330,-26,1.149361006
330,-25,1.127688807
330,-24,1.10574759
330,-23,1.083538128
330,-22,1.061061796
330,-21,1.038320614
330,-20,1.015317294
330,-19,0.9920552887
330,-18,0.9685388351
330,-17,0.9447729955
330,-16,0.9207636976
330,-15,0.8965177684
330,-14,0.8720429632
330,-13,0.8473479882
330,-12,0.8224425143
330,-11,0.7973371837
330,-10,0.7720436052
330,-9,0.7465743394
330,-8,0.7209428726
330,-7,0.6951635785
330,-6,0.669251667
330,-5,0.6432231224
330,-4,0.6170946278
330,-3,0.5908834793
330,-2,0.5646074902
330,-1,0.5382848857
330,0,0.5119341906
330,1,0.4855741116
330,2,0.4592234165
330,3,0.432900812
330,4,0.4066248229
330,5,0.3804136744
330,6,0.3542851798
330,7,0.3282566352
330,8,0.3023447237
330,9,0.2765654296
330,10,0.2509339628
330,11,0.225464697
330,12,0.2001711185
330,13,0.1750657879
330,14,0.150160314
330,15,0.125465339
330,16,0.1009905338
330,17,0.07674460459
330,18,0.05273530666
330,19,0.02896946708
330,20,0.005453013492
330,21,-0.0178089915
330,22,-0.04081231147
330,23,-0.06355349402
330,24,-0.08602982608
330,25,-0.1082392877
330,26,-0.1301805052
330,27,-0.1518527037
330,28,-0.1732556605
330,29,-0.1943896598
330,30,-0.2152554476
340,-30,1.233362491
340,-29,1.21276375
340,-28,1.191897962
340,-27,1.170763963
340,-26,1.149361006
340,-25,1.127688807
340,-24,1.10574759
340,-23,1.083538128
340,-22,1.061061796
340,-21,1.038320614
340,-20,1.015317294
340,-19,0.9920552888
340,-18,0.9685388352
340,-17,0.9447729956
340,-16,0.9207636977
340,-15,0.8965177684
340,-14,0.8720429633
340,-13,0.8473479882
340,-12,0.8224425144
340,-11,0.7973371838
340,-10,0.7720436052
340,-9,0.7465743394
340,-8,0.7209428727
340,-7,0.6951635785
340,-6,0.6692516671
340,-5,0.6432231225
340,-4,0.6170946278
340,-3,0.5908834793
340,-2,0.5646074902
340,-1,0.5382848858
340,0,0.5119341906
340,1,0.4855741116
340,2,0.4592234165
340,3,0.432900812
340,4,0.4066248229
340,5,0.3804136744
340,6,0.3542851797
340,7,0.3282566351
340,8,0.3023447237
340,9,0.2765654295
340,10,0.2509339628
340,11,0.225464697
340,12,0.2001711184
340,13,0.1750657878
340,14,0.150160314
340,15,0.1254653389
340,16,0.1009905338
340,17,0.07674460453
340,18,0.0527353066
340,19,0.02896946702
340,20,0.005453013426
340,21,-0.01780899156
340,22,-0.04081231154
340,23,-0.06355349409
340,24,-0.08602982616
340,25,-0.1082392878
340,26,-0.1301805053
340,27,-0.1518527037
340,28,-0.1732556606
340,29,-0.1943896599
340,30,-0.2152554476
350,-30,1.233362491
350,-29,1.21276375
350,-28,1.191897962
350,-27,1.170763963
350,-26,1.149361006
350,-25,1.127688808
350,-24,1.10574759
350,-23,1.083538128
350,-22,1.061061796
350,-21,1.038320614
350,-20,1.015317294
350,-19,0.9920552888
350,-18,0.9685388352
350,-17,0.9447729956
350,-16,0.9207636977
350,-15,0.8965177685
350,-14,0.8720429633
350,-13,0.8473479883
350,-12,0.8224425144
350,-11,0.7973371838
350,-10,0.7720436053
350,-9,0.7465743395
350,-8,0.7209428727
350,-7,0.6951635785
350,-6,0.6692516671
350,-5,0.6432231225
350,-4,0.6170946278
350,-3,0.5908834793
350,-2,0.5646074902
350,-1,0.5382848858
350,0,0.5119341906
350,1,0.4855741116
350,2,0.4592234164
350,3,0.432900812
350,4,0.4066248229
350,5,0.3804136744
350,6,0.3542851797
350,7,0.3282566351
350,8,0.3023447237
350,9,0.2765654295
350,10,0.2509339628
350,11,0.225464697
350,12,0.2001711184
350,13,0.1750657878
350,14,0.150160314
350,15,0.1254653389
350,16,0.1009905337
350,17,0.0767446045
350,18,0.05273530657
350,19,0.02896946699
350,20,0.005453013393
350,21,-0.0178089916
350,22,-0.04081231158
350,23,-0.06355349413
350,24,-0.08602982619
350,25,-0.1082392879
350,26,-0.1301805053
350,27,-0.1518527038
350,28,-0.1732556607
350,29,-0.19438966
350,30,-0.2152554477
360,-30,1.233362491
360,-29,1.21276375
360,-28,1.191897962
360,-27,1.170763963
360,-26,1.149361006
360,-25,1.127688808
360,-24,1.10574759
360,-23,1.083538128
360,-22,1.061061796
360,-21,1.038320614
360,-20,1.015317294
360,-19,0.9920552888
360,-18,0.9685388352
360,-17,0.9447729957
360,-16,0.9207636977
360,-15,0.8965177685
360,-14,0.8720429633
360,-13,0.8473479883
360,-12,0.8224425144
360,-11,0.7973371838
360,-10,0.7720436053
360,-9,0.7465743395
360,-8,0.7209428727
360,-7,0.6951635785
360,-6,0.6692516671
360,-5,0.6432231225
360,-4,0.6170946278
360,-3,0.5908834793
360,-2,0.5646074903
360,-1,0.5382848858
360,0,0.5119341906
360,1,0.4855741116
360,2,0.4592234164
360,3,0.432900812
360,4,0.4066248229
360,5,0.3804136744
360,6,0.3542851797
360,7,0.3282566351
360,8,0.3023447237
360,9,0.2765654295
360,10,0.2509339627
360,11,0.2254646969
360,12,0.2001711184
360,13,0.1750657878
360,14,0.1501603139
360,15,0.1254653389
360,16,0.1009905337
360,17,0.07674460449
360,18,0.05273530655
360,19,0.02896946697
360,20,0.005453013376
360,21,-0.01780899162
360,22,-0.04081231159
360,23,-0.06355349414
360,24,-0.08602982621
360,25,-0.1082392879
360,26,-0.1301805053
360,27,-0.1518527038
360,28,-0.1732556607
360,29,-0.19438966
360,30,-0.2152554477
370,-30,1.233362491
370,-29,1.21276375
370,-28,1.191897962
370,-27,1.170763963
370,-26,1.149361006
370,-25,1.127688808
370,-24,1.10574759
370,-23,1.083538128
370,-22,1.061061796
370,-21,1.038320614
370,-20,1.015317294
370,-19,0.9920552888
370,-18,0.9685388352
370,-17,0.9447729957
370,-16,0.9207636977
370,-15,0.8965177685
370,-14,0.8720429633
370,-13,0.8473479883
370,-12,0.8224425144
370,-11,0.7973371838
370,-10,0.7720436053
370,-9,0.7465743395
370,-8,0.7209428727
370,-7,0.6951635785
370,-6,0.6692516671
370,-5,0.6432231225
370,-4,0.6170946278
370,-3,0.5908834793
370,-2,0.5646074903
370,-1,0.5382848858
370,0,0.5119341906
370,1,0.4855741116
370,2,0.4592234164
370,3,0.432900812
370,4,0.4066248229
370,5,0.3804136744
370,6,0.3542851797
370,7,0.3282566351
370,8,0.3023447237
370,9,0.2765654295
370,10,0.2509339627
370,11,0.2254646969
370,12,0.2001711184
370,13,0.1750657878
370,14,0.1501603139
370,15,0.1254653389
370,16,0.1009905337
370,17,0.07674460448
370,18,0.05273530654
370,19,0.02896946696
370,20,0.005453013368
370,21,-0.01780899162
370,22,-0.0408123116
370,23,-0.06355349415
370,24,-0.08602982622
370,25,-0.1082392879
370,26,-0.1301805053
370,27,-0.1518527038
370,28,-0.1732556607
370,29,-0.19438966
370,30,-0.2152554477
380,-30,1.233362491
380,-29,1.21276375
380,-28,1.191897962
380,-27,1.170763963
380,-26,1.149361006
380,-25,1.127688808
380,-24,1.10574759
380,-23,1.083538128
380,-22,1.061061796
380,-21,1.038320614
380,-20,1.015317294
380,-19,0.9920552888
380,-18,0.9685388353
380,-17,0.9447729957
380,-16,0.9207636977
380,-15,0.8965177685
380,-14,0.8720429634
380,-13,0.8473479883
380,-12,0.8224425144
380,-11,0.7973371838
380,-10,0.7720436053
380,-9,0.7465743395
380,-8,0.7209428727
380,-7,0.6951635785
380,-6,0.6692516671
380,-5,0.6432231225
380,-4,0.6170946278
380,-3,0.5908834793
380,-2,0.5646074903
380,-1,0.5382848858
380,0,0.5119341906
380,1,0.4855741116
380,2,0.4592234164
380,3,0.432900812
380,4,0.4066248229
380,5,0.3804136744
380,6,0.3542851797
380,7,0.3282566351
380,8,0.3023447237
380,9,0.2765654295
380,10,0.2509339627
380,11,0.2254646969
380,12,0.2001711184
380,13,0.1750657878
380,14,0.1501603139
380,15,0.1254653389
380,16,0.1009905337
380,17,0.07674460447
380,18,0.05273530654
380,19,0.02896946696
380,20,0.005453013363
380,21,-0.01780899163
380,22,-0.04081231161
380,23,-0.06355349416
380,24,-0.08602982622
380,25,-0.1082392879
380,26,-0.1301805053
380,27,-0.1518527038
380,28,-0.1732556607
380,29,-0.19438966
380,30,-0.2152554477
390,-30,1.233362491
390,-29,1.21276375
390,-28,1.191897962
390,-27,1.170763963
390,-26,1.149361006
390,-25,1.127688808
390,-24,1.10574759
390,-23,1.083538128
390,-22,1.061061796
390,-21,1.038320614
390,-20,1.015317294
390,-19,0.9920552888
390,-18,0.9685388353
390,-17,0.9447729957
390,-16,0.9207636977
390,-15,0.8965177685
390,-14,0.8720429634
390,-13,0.8473479883
390,-12,0.8224425144
390,-11,0.7973371838
390,-10,0.7720436053
390,-9,0.7465743395
390,-8,0.7209428727
390,-7,0.6951635785
390,-6,0.6692516671
390,-5,0.6432231225
390,-4,0.6170946278
390,-3,0.5908834793
390,-2,0.5646074903
390,-1,0.5382848858
390,0,0.5119341906
390,1,0.4855741116
390,2,0.4592234164
390,3,0.432900812
390,4,0.4066248229
390,5,0.3804136744
390,6,0.3542851797
390,7,0.3282566351
390,8,0.3023447237
390,9,0.2765654295
390,10,0.2509339627
390,11,0.2254646969
390,12,0.2001711184
390,13,0.1750657878
390,14,0.1501603139
390,15,0.1254653389
390,16,0.1009905337
390,17,0.07674460447
390,18,0.05273530654
390,19,0.02896946696
390,20,0.005453013361
390,21,-0.01780899163
390,22,-0.04081231161
390,23,-0.06355349416
390,24,-0.08602982623
390,25,-0.1082392879
390,26,-0.1301805054
390,27,-0.1518527038
390,28,-0.1732556607
390,29,-0.19438966
390,30,-0.2152554477
400,-30,1.233362491
400,-29,1.21276375
400,-28,1.191897962
400,-27,1.170763963
400,-26,1.149361006
400,-25,1.127688808
400,-24,1.10574759
400,-23,1.083538128
400,-22,1.061061796
400,-21,1.038320614
